2026-04-29 17:18:18,972 | INFO | main | Initializing database...
2026-06-04 16:25:23,677 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 16:25:23,680 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-04T16:25:23
2026-06-04 16:25:23,683 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 16:25:23,685 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 16:25:23,686 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 16:25:23,688 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 16:25:23,689 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 16:25:23,690 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 16:25:23,690 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-04 16:25:23,692 | INFO | performance_advisor | Generating performance advice for @dentalb_ku (account_id=17841409576371357)
2026-06-04 16:26:12,593 | INFO | performance_advisor | Performance advice generated for @dentalb_ku (4302 characters)
2026-06-04 16:30:50,261 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 16:30:50,261 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 16:30:50,262 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 16:30:50,264 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 16:30:50,265 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 16:30:50,265 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 16:30:50,266 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-04T16:30:50
2026-06-04 16:30:50,266 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-04 16:30:50,266 | INFO | strategy_generator | Generating strategy for @dentalb_ku (account_id=17841409576371357)
2026-06-04 16:32:17,221 | INFO | strategy_generator | Strategy generated for @dentalb_ku (12539 characters)
2026-06-04 16:33:46,529 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 16:33:46,530 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 16:33:46,532 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 16:33:46,534 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 16:33:46,534 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 16:33:46,536 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 16:33:46,537 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 16:33:46,554 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 16:33:46,556 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 16:33:46,557 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 18:10:45,174 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:10:45,176 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:10:45,177 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:10:45,178 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:10:45,179 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:10:45,179 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:10:45,186 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 18:10:45,188 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 18:10:45,190 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:10:45,191 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:10:45,192 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:10:45,193 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:10:45,194 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:10:45,194 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:10:45,199 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 18:10:45,200 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 18:10:45,200 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 18:10:45,202 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 18:10:45,205 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:10:45,206 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:10:45,206 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:10:45,207 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:10:45,208 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:10:45,209 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:10:45,212 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 18:10:45,214 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 18:10:45,214 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 18:10:45,218 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 18:10:45,220 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 18:10:45,222 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 18:15:20,701 | INFO | scheduler | Running scheduled monitoring job
2026-06-04 18:15:20,701 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 18:15:20,703 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:15:20,705 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:15:20,706 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:15:20,708 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:15:20,710 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:15:20,710 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:15:20,726 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 18:15:20,727 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 18:15:20,727 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 18:15:20,728 | INFO | scheduler | No alerts — account performing normally
2026-06-04 18:15:20,728 | INFO | scheduler | Job complete
2026-06-04 18:15:20,729 | INFO | scheduler | Scheduler started — monitoring every 24 hours
2026-06-04 18:15:20,732 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:15:20,734 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:15:20,736 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:15:20,737 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:15:20,739 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:15:20,739 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:15:20,740 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-04T18:15:20
2026-06-04 18:15:20,750 | INFO | sync_service | Fetching account profile...
2026-06-04 18:15:21,397 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:15:21,929 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 1/3. Retrying in 1.0s. Error: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:15:22 PDT.
2026-06-04 18:15:23,474 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:15:24,029 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 2/3. Retrying in 2.0s. Error: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:15:24 PDT.
2026-06-04 18:15:26,513 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:15:27,024 | ERROR | meta_client | Operation 'get_profile_info' failed after 3 attempts: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:15:27 PDT.
2026-06-04 18:15:27,072 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-06-04 18:16:30,532 | INFO | scheduler | Running scheduled monitoring job
2026-06-04 18:16:30,532 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 18:16:30,534 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:16:30,535 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:16:30,536 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:16:30,537 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:16:30,538 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:16:30,538 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:16:30,554 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 18:16:30,555 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 18:16:30,555 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 18:16:30,556 | INFO | scheduler | No alerts — account performing normally
2026-06-04 18:16:30,556 | INFO | scheduler | Job complete
2026-06-04 18:16:30,557 | INFO | scheduler | Scheduler started — monitoring every 24 hours
2026-06-04 18:16:30,561 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 18:16:30,562 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 18:16:30,563 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 18:16:30,564 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 18:16:30,565 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 18:16:30,565 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 18:16:30,566 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-04T18:16:30
2026-06-04 18:16:30,661 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-06-04 18:16:35,177 | INFO | sync_service | Fetching account profile...
2026-06-04 18:16:35,786 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:16:36,334 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 1/3. Retrying in 1.0s. Error: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:16:36 PDT.
2026-06-04 18:16:37,910 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:16:38,472 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 2/3. Retrying in 2.0s. Error: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:16:38 PDT.
2026-06-04 18:16:41,008 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:16:41,551 | ERROR | meta_client | Operation 'get_profile_info' failed after 3 attempts: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:16:41 PDT.
2026-06-04 18:16:41,600 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-06-04 18:16:58,410 | INFO | sync_service | Fetching account profile...
2026-06-04 18:16:58,991 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:16:59,494 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 1/3. Retrying in 1.0s. Error: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:16:59 PDT.
2026-06-04 18:17:01,054 | WARNING | meta_client | Profile fetch with media_count failed, retrying minimal fields.
2026-06-04 18:17:01,557 | WARNING | meta_client | Operation 'get_profile_info' failed on attempt 2/3. Retrying in 2.0s. Error: Meta API error: Error validating access token: Session has expired on Thursday, 04-Jun-26 09:00:00 PDT. The current time is Thursday, 04-Jun-26 09:17:01 PDT.
